	name	Id	Label	timeset	degree	closeness	eccentricity	strength	betweenness	evcent	module	pi	zi	kingdom	phylum	class	order	family	genus	species	centrality	marker1	marker2	marker3	marker4	marker5
857	OTU_572	OTU_572	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	3	NA	5
858	OTU_573	OTU_573	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Dinghuibacter	s__norank	2.307866635	NA	NA	NA	4	5
859	OTU_574	OTU_574	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
860	OTU_575	OTU_575	NA	NA	5	6.29E-06	9	4.955269249	69.5	0.018215077	2	0	-2.054709818	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Planctomycetales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
861	OTU_576	OTU_576	NA	NA	54	6.30E-06	7	53.94812556	3.481132075	1	2	1.11E-16	0.4594953	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__norank	NA	1	NA	NA	NA	NA
862	OTU_577	OTU_577	NA	NA	41	4.86E-06	3	40.96336891	0	6.80E-17	3	0	0.302971136	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__norank	f__norank	g__norank	s__norank	NA	1	2	NA	NA	NA
863	OTU_58	OTU_58	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	s__Escherichia_coli	1.778129178	NA	NA	NA	NA	5
864	OTU_580	OTU_580	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Acidobacteriota	c__Holophagae	o__Subgroup_7	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
865	OTU_581	OTU_581	NA	NA	24	3.69E-06	1	24	0	1.36E-17	9	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__AAP99	s__norank	-0.043478261	1	NA	NA	NA	5
866	OTU_582	OTU_582	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Dinghuibacter	s__norank	6.876747347	NA	NA	NA	4	5
867	OTU_583	OTU_583	NA	NA	62	5.06E-06	1	61.94166456	0	0	2	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
868	OTU_584	OTU_584	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Chlamydiae	c__unidentified_Chlamydiae	o__Chlamydiales	f__Parachlamydiaceae	g__Neochlamydia	s__norank	-0.010120776	1	NA	NA	4	NA
869	OTU_585	OTU_585	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__EV818SWSAP88	f__norank	g__norank	s__norank	2.307866635	NA	2	NA	4	5
870	OTU_587	OTU_587	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s\_\_bacterium\_enrichment\_culture\_clone\_B176	2.307866635	NA	NA	NA	NA	5
871	OTU_588	OTU_588	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__norank	s__norank	-0.066747188	NA	NA	NA	4	NA
872	OTU_59	OTU_59	NA	NA	247	2.45E-05	10	243.4717217	8	0.978618972	10	0.181940369	0.932592243	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__Methyloparacoccus	s__norank	55.09653386	1	2	3	4	5
873	OTU_590	OTU_590	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Olsenella	s__Olsenella_scatoligenes	2.307866635	NA	NA	NA	NA	5
874	OTU_592	OTU_592	NA	NA	234	2.44E-05	11	221.0119526	1370	0.886559793	1	0.119986851	0.044088401	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	s__Weissella_jogaejeotgali	-119.5150168	NA	NA	3	4	5
875	OTU_593	OTU_593	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix	s__norank	-0.023296404	NA	2	NA	4	NA
876	OTU_594	OTU_594	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
877	OTU_596	OTU_596	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Azospirillales	f__norank	g__norank	s__norank	-0.066747188	NA	NA	NA	4	NA
878	OTU_6	OTU_6	NA	NA	3	2.30E-05	16	2.879856568	14	1.69E-18	2	0	-1.127207445	k__Bacteria	p__Spirochaetota	c__Brevinematia	o__Brevinematales	f__Brevinemataceae	g__Brevinema	s__norank	10.14540902	1	2	3	4	5
879	OTU_60	OTU_60	NA	NA	15	5.54E-06	1	14.28849446	0	0	12	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__unidentified_Oscillospirales	g__Hydrogenoanaerobacterium	s__norank	-0.048420094	NA	2	3	4	NA
880	OTU_600	OTU_600	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_7	s__Clostridium_thermopalmarium	-0.023296404	NA	NA	NA	4	NA
881	OTU_601	OTU_601	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__IMCC26256	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
882	OTU_604	OTU_604	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__unidentified_Chloroplast	g__unidentified_Chloroplast	s__norank	-0.066747188	NA	NA	3	4	NA
883	OTU_605	OTU_605	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	1.778129178	NA	NA	NA	NA	5
884	OTU_606	OTU_606	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Cyanobacteria	c__Vampirivibrionia	o__Gastranaerophilales	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
885	OTU_607	OTU_607	NA	NA	62	5.06E-06	1	61.94166456	0	6.80E-17	2	0	NA	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	s__norank	NA	NA	2	NA	NA	NA
886	OTU_609	OTU_609	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
887	OTU_61	OTU_61	NA	NA	246	2.45E-05	10	242.7016789	75	0.978348552	1	0.156157049	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__norank	s__norank	200.2992428	NA	NA	3	4	5
888	OTU_610	OTU_610	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	0.054116302	NA	NA	3	NA	5
889	OTU_612	OTU_612	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__mle1-7	s__norank	2.307866635	NA	NA	3	NA	5
890	OTU_613	OTU_613	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__norank	-0.010120776	NA	NA	NA	4	NA
891	OTU_614	OTU_614	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
892	OTU_615	OTU_615	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
893	OTU_616	OTU_616	NA	NA	22	5.40E-06	1	21.96832966	0	2.57E-16	7	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
894	OTU_617	OTU_617	NA	NA	15	5.54E-06	1	14.9525663	0	0	12	0	NA	k__Bacteria	p__Chloroflexi	c__SHA-26	o__norank	f__norank	g__norank	s__norank	-0.073375127	NA	NA	NA	4	NA
895	OTU_619	OTU_619	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus_aryabhattai	NA	NA	2	NA	NA	NA
896	OTU_62	OTU_62	NA	NA	13	2.43E-05	10	12.40676013	97	0.013905445	10	0	-0.358689324	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__unidentified_Rhizobiales	g__Phreatobacter	s__norank	-240.9522437	NA	NA	NA	4	5
897	OTU_622	OTU_622	NA	NA	38	5.53E-06	2	37.94387981	0	4.20E-17	5	0	0.216983186	k__Bacteria	p__unidentified_Bacteria	c__Babeliae	o__Babeliales	f__UBA12409	g__norank	s__norank	NA	NA	NA	3	NA	NA
898	OTU_623	OTU_623	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__norank	-0.066747188	NA	NA	NA	4	NA
899	OTU_625	OTU_625	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatimonadales	f__Gemmatimonadaceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
900	OTU_627	OTU_627	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__norank	2.307866635	NA	NA	3	NA	5
901	OTU_628	OTU_628	NA	NA	8	2.44E-05	10	7.559681864	24034	0.007824641	10	0.21875	-1.004330108	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	219.3878084	1	NA	3	4	5
902	OTU_63	OTU_63	NA	NA	1	2.35E-05	13	0.950950167	0	1.85E-13	5	0	-5.476832985	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__[Anaerorhabdus]_furcosa_group	s__Anaerorhabdus_furcosa	12.94376816	1	2	3	4	5
903	OTU_630	OTU_630	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
904	OTU_631	OTU_631	NA	NA	36	3.80E-06	3	35.83751711	0	5.42E-17	3	0	0.225918608	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank	0.054116302	1	NA	NA	NA	5
905	OTU_632	OTU_632	NA	NA	22	5.40E-06	1	21.96832966	0	2.06E-16	7	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
906	OTU_636	OTU_636	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Chloroflexi	c__AD3	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
907	OTU_638	OTU_638	NA	NA	1	3.53E-06	1	0.963836001	0	0	6	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__norank	s__norank	27.65180946	NA	NA	NA	4	5
908	OTU_64	OTU_64	NA	NA	3	2.32E-05	15	2.94136585	0	2.30E-16	2	0	-1.127207445	k__Bacteria	p__Nitrospirota	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	g__norank	s__norank	32.62573807	NA	NA	3	4	5
909	OTU_640	OTU_640	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatales	f__Gemmataceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
910	OTU_644	OTU_644	NA	NA	40	5.65E-06	4	39.87239238	0.927125506	4.20E-17	1	0	0.442109486	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__RBG-13-54-9	f__norank	g__norank	s__norank	NA	1	2	3	NA	NA
911	OTU_645	OTU_645	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__norank	-0.066747188	NA	2	NA	4	NA
912	OTU_646	OTU_646	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__IMCC26256	f__norank	g__norank	s__norank	2.307866635	1	NA	NA	NA	5
913	OTU_647	OTU_647	NA	NA	15	5.21E-06	1	14.97303547	0	0	15	0	NA	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__norank	NA	1	NA	3	NA	NA
914	OTU_651	OTU_651	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Denitratisoma	s__norank	NA	NA	2	NA	NA	NA
915	OTU_653	OTU_653	NA	NA	16	5.79E-06	6	15.79540192	28.75	1.02E-16	6	0	1.090854646	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	NA	1	2	NA	NA	NA
916	OTU_654	OTU_654	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatales	f__Gemmataceae	g__unidentified_Gemmataceae	s\_\_bacterium\_enrichment\_culture\_clone\_B145	-0.023296404	NA	NA	3	4	NA
917	OTU_655	OTU_655	NA	NA	57	6.29E-06	8	55.20091708	592	0.954021085	2	0	0.613426226	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
918	OTU_656	OTU_656	NA	NA	12	2.35E-05	14	11.46114314	13955	7.32E-16	8	0	-0.740058614	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Cetobacterium	s__norank	-189.0436207	1	NA	NA	4	5
919	OTU_657	OTU_657	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__unidentified_Bacteria	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
920	OTU_66	OTU_66	NA	NA	2	2.30E-05	16	1.860747849	431	0	2	0	-1.401905058	k__Bacteria	p__Nitrospirota	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	g__unidentified_Nitrospiraceae	s__Nitrospira_sp	-8.445886047	1	NA	3	4	5
921	OTU_660	OTU_660	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tyzzerella	s__norank	NA	1	2	NA	NA	NA
922	OTU_661	OTU_661	NA	NA	13	6.29E-06	10	12.94058662	18.68181818	2.81E-07	27	0	0.402814617	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Rhodovarius	s__norank	NA	1	NA	NA	NA	NA
923	OTU_662	OTU_662	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Saccharimonadia	o__Saccharimonadales	f__Saccharimonadaceae	g__TM7a	s__norank	-0.066747188	NA	NA	NA	4	NA
924	OTU_663	OTU_663	NA	NA	62	5.06E-06	1	61.94166456	0	6.80E-17	2	0	NA	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Geodermatophilaceae	g__Blastococcus	s__norank	NA	NA	2	NA	NA	NA
925	OTU_664	OTU_664	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank	NA	1	2	3	NA	NA
926	OTU_666	OTU_666	NA	NA	22	5.40E-06	1	21.96832966	0	2.57E-16	7	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
927	OTU_667	OTU_667	NA	NA	14	5.32E-06	3	13.97618706	0	3.08E-16	5	1.11E-16	0.337405437	k__Bacteria	p__unidentified_Bacteria	c__Babeliae	o__Babeliales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
928	OTU_668	OTU_668	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
929	OTU_67	OTU_67	NA	NA	7	2.30E-05	16	6.724952467	0	0	8	1.11E-16	-1.299039057	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__ZOR0006	s__norank	129.626783	1	2	3	NA	5
930	OTU_670	OTU_670	NA	NA	53	6.30E-06	6	52.90524337	0	7.81E-15	1	0	0.422620107	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__unidentified_Oscillospirales	g__Hydrogenoanaerobacterium	s__norank	NA	1	NA	NA	NA	NA
931	OTU_671	OTU_671	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	-0.023296404	NA	2	NA	4	NA
932	OTU_672	OTU_672	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Thermomonas	s__norank	2.307866635	NA	2	NA	NA	5
933	OTU_674	OTU_674	NA	NA	36	3.80E-06	3	35.83751711	0	1.08E-16	3	0	0.225918608	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	0.054116302	1	NA	NA	NA	5
934	OTU_675	OTU_675	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	s__norank	-0.066747188	1	2	3	4	NA
935	OTU_676	OTU_676	NA	NA	16	5.23E-06	1	15.96761727	0	2.10E-17	14	0	NA	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	NA	NA	NA	3	NA	NA
936	OTU_677	OTU_677	NA	NA	1	3.53E-06	1	0.933520056	0	0	4	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Pantoea	s__Pantoea_ananatis	15.04213061	NA	2	NA	4	5
937	OTU_678	OTU_678	NA	NA	15	2.34E-05	14	14.81437574	0	1.56E-16	8	0	-0.404670349	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__norank	g__norank	s__norank	20.22536998	1	2	3	NA	5
938	OTU_68	OTU_68	NA	NA	2	2.32E-05	15	1.91601035	856	1.73E-16	2	0	-1.401905058	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	s__norank	43.38184535	NA	2	3	NA	5
939	OTU_680	OTU_680	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__A4b	g__norank	s__norank	NA	NA	NA	3	NA	NA
940	OTU_683	OTU_683	NA	NA	53	6.30E-06	6	52.90524337	0	7.71E-15	1	0	0.422620107	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Caproiciproducens	s__norank	NA	1	NA	NA	NA	NA
941	OTU_684	OTU_684	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__norank	NA	NA	2	NA	NA	NA
942	OTU_685	OTU_685	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Nitrospinota	c__P9X2b3D02	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	2	NA	4	5
943	OTU_688	OTU_688	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Babeliae	o__Babeliales	f__Babeliaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
944	OTU_689	OTU_689	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Chloroflexi	c__KD4-96	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	3	NA	5
945	OTU_69	OTU_69	NA	NA	23	2.37E-05	13	21.41843477	6524	3.55E-14	8	0	0.48969836	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Budviciaceae	g__Leminorella	s__Leminorella_grimontii	-117.7529237	NA	2	NA	4	5
946	OTU_690	OTU_690	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Firmicutes	c__norank	o__norank	f__norank	g__norank	s__norank	-0.023296404	1	2	NA	4	NA
947	OTU_693	OTU_693	NA	NA	15	5.54E-06	1	14.9525663	0	0	12	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank	-0.073375127	1	2	NA	4	NA
948	OTU_695	OTU_695	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	s__Bifidobacterium_pseudolongum	2.307866635	NA	NA	NA	NA	5
949	OTU_696	OTU_696	NA	NA	6	2.41E-05	11	5.789629457	0	6.14E-08	2	0	-0.303114607	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__norank	s__norank	17.53764773	NA	NA	NA	NA	5
950	OTU_697	OTU_697	NA	NA	62	5.06E-06	1	61.94166456	0	6.80E-17	2	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__norank	NA	1	2	NA	NA	NA
951	OTU_7	OTU_7	NA	NA	3	2.41E-05	11	2.791564462	544	5.29E-05	10	0.444444444	-1.542364094	k__Bacteria	p__Firmicutes	c__Bacilli	o__norank	f__norank	g__norank	s__norank	-143.633378	NA	2	3	4	5
952	OTU_70	OTU_70	NA	NA	249	2.45E-05	10	246.5962161	1173	0.992959346	1	0.161094176	0.243444651	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__PeM15	f__norank	g__norank	s__norank	124.4237058	NA	2	3	4	5
953	OTU_702	OTU_702	NA	NA	41	4.86E-06	3	40.96336891	0	0	3	0	0.302971136	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__norank	s__norank	NA	1	2	NA	NA	NA
954	OTU_703	OTU_703	NA	NA	41	4.86E-06	3	40.96336891	0	1.36E-16	3	0	0.302971136	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__1-20	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
955	OTU_705	OTU_705	NA	NA	42	1.53E-05	10	41.87110553	6.512820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Phascolarctobacterium	s__norank	-0.010120776	NA	NA	NA	4	NA
956	OTU_71	OTU_71	NA	NA	22	2.34E-05	14	20.96630155	47	1.76E-16	8	0	0.377902271	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_coleohominis	-94.02717832	NA	NA	NA	NA	5
957	OTU_710	OTU_710	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__norank	0.054116302	NA	NA	NA	4	5
